"title","name","reviewerId","stars","text","publishedAtDate","originalLanguage","isLocalGuide","likesCount","reviewerNumberOfReviews","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewImageUrls/48","reviewImageUrls/49","responseFromOwnerText","location/lat","location/lng"
"Orchid Forest Cikole","Rafflesia Pools","108084347994834991816","5",,"2026-05-20T12:42:21.432Z",,"false","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","Triasih","104596754394759404901","4",,"2026-05-20T12:23:53.322Z",,"true","0","76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","miy lan","102390790314949631807","5","Tempat yang baik untuk cari udara yg sejuk , sate ayam nya juga enak jangan ketinggalan batagor si teteh yg mangkal di tempat parkir mobil lumayan enak murmer 🙂","2026-05-20T10:13:18.322Z","id","true","0","62","https://lh3.googleusercontent.com/grass-cs/ANxoTn3UfOS0PI9TPIHiQym1upls6sNcddVzV57gPjI8yZeTQAZq4bKBjLFndUTGJ3iYi3d6QEpngS5UmVq8TePBPYWz-EQ--Vjx1XephND2FJYYCXmoKg3WW5UWAkpn1FN2k4tMjROmHUVvb5M=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1Ie2ZftRYcX-AzbDwL5eMphXQoKsu4whXjJean7P3xXloSd8dHQz_rW04qAbnVXl3hp7uyNHSWyhegnQl15TIcP17BcMDTHhO0-huBq3jHR0c1CNjmOOPqoVTaMW41CgIRQLZPe1g8W98=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2FAGXoBF2hqh5bfj-qMDBmGNTq0DWb4DTHP3B94VctRR7fdRzMozJvIQQmR3mU40N1vLF7R58hQwroB0Y3hgeas3YOmTmu2xNt_yzRGsUnhrcBs24Kbe6v6bfDtoB2jkfHSAkJJ7sBjtg4=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3sjlyJ-As6N4BzA4xaAkW2XJUbKDwiYiOiSEfJvOZosjTb_6OUy29wfuv26jenq2L-BYi6mbIhD-fjUzphbaI7_aoRR-UxDQKNVqQzhtgKdoZ32_CknMstVFgw6bvvaedjAFDjLtAQMNA=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1i0KjhkL_nyEQCoVhhQoWv9VM1qIxvMTnr8E6x0iypRku1eFkPOyaQV9C17jI6TcnimdxpjXVH6R_mgXv4a3C5rVkMZYIPngZYjMSKAc_BDdnTwhBvDWJ-d7oY3pTFvByTNeA-iYLCqVT7=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3fjXwOHUefCxicNh0eCN01tJ4ys41wIRnvmJhwCzKo43llJw27991I-wI6VXkB9qXhNhIM8gIvdDAoPmkwvXEAQMYTd9iBJz73MgNtzdxgFMthWi1IGialsn1H2388czRziz32-rsMlGWx=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1fPirr3Tp76bFAwnV607NP4mTk0shJm0f47QNKlEeYvJTDqC2xdB2o9xZlZXmwUaclvDhE6PADdvZRlvUvScgultyfGGuBmfViZdlC0lHARmotTeXJ3KSLMLXs8P37uiuQayp2WCObC832=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1nmbGuBvuQovMoeg0DuftX6fWTdMwTTvO3OX3OrpIZWDVNAoIbyBvXtoapQYn8qr--4_BY4FqgcOFm05EsDlJKxcYmKu604P2LISQ1r90yiqMartoH2uwLUNI_Vr3dTxYdVjbJTjGqrUv4=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","Thomas","110027711475544632896","2","When we arrived, we needed to pay 18k (9k/orang) we were not really sure about why. Maybe a pungli (?)

Then, we needed to pay 10k for the parking (even if it was only a drop, we used GoCar)

Then there comes the tricky part : the entrance price.
If you look southeast asian, you will pay 40k.
If you look more white, you will pay x2.5 times the price of a local, which is 100k.
Btw, no ID required, it's only based on your face.

Charging foreign visitors 2.5× more than locals, based only on appearance and without any ID verification, raises serious concerns about discriminatory treatment. Indonesian law explicitly states: “Every person has the right to be free from discriminatory treatment on any basis whatsoever” (UUD 1945 Pasal 28I ayat 2). Consumer Protection Law No. 8 of 1999 also guarantees “the right to be treated or served properly, honestly, and without discrimination” (UU No. 8 Tahun 1999 Pasal 4 huruf g).

Besides the discrimination, it's a big empty forest with some paths. The place is quite clean and seems well maintained. Inside, you can do more things like walking on a path among the trees but you will have to pay another 20k/person. We skipped that. There is a free shuttle to go back to the parking area. You can also eat on a resto that has correct prices.

Thanksfully, there is still some places in indonesia that charges everyone the same price whether if you're indonesian or else. Not this area though. It's also more hectic to find a ride to leave this area.","2026-05-20T09:51:31.173Z","en","true","0","51","https://lh3.googleusercontent.com/grass-cs/ANxoTn1rEVFf7Ev3x4PN5P1Kab6CAZvs1D_cCgwF3cvscR0EjTfREJXZZ8kFQhtNwQN33paAagncDm0LIp3e1YOUet6_E_MTHyQMh8EkAdFiBJ_qPigWWCalsiZGPnSs55kqM_84W2u9RHnDGSeh=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","Fadli Ramdhani","108921767531056459442","5",,"2026-05-20T09:49:44.032Z",,"false","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","miachan smile","104878174420625187802","5","Worth it untuk suasana manjalitaaaaah","2026-05-20T04:36:04.549Z","id","false","0","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","Heicuba","110168590109093910412","5","Tempatnya cantik & dessertnya oke! Tapi kalo kesini harus punya energi&kesabaran yang full ya karnaa emang ramai waiting listnyaa. Waktu itu aku taro nama terus gak lama hujan. Kurang lebih 1,5 jam hujannya baru berhenti. Pas waiting listnya mulai dipanggilin lagi banyak nama yang gak ada jadinya aku cepet deh masuknya hahaha alhamdulillah yaahhh","2026-05-20T00:49:44.203Z","id","true","0","0","https://lh3.googleusercontent.com/grass-cs/ANxoTn0YvDC8zuKPgXiIeeHeBzZJQHJ55ldGMDDTYzSblbd3snuhb_TyGR_h3ivzWnuHvNuQ-aLDeMS0W-0HphnB2YBIZi9OsGIe4TSNQVj_prcpybYrp6ScuSa1Qq2k0UAmLDMSwC-foNROjYD9=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2AtyqB7xkp4OANjYNiIDXv7g1sd0R9poxouBdOZjG_tEyPAqhfE5eKkxaZ8s53-9b4xzLWh5kuczh84f8T30oXqM3HygNpmC-E2IJo0Y69p8dL3-xiuaFvJYsjkalv3fr7N5-sekekUtvQ=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2qCSvIW3Ywqaq-vYk5eG6f96GZf9jJNsPjByIz1UOvNjLm8s4iRdJivVqbGvBav10kliMM5MTFxrpZoH6Jij_OjcJ-ouAj69l1GNkpmYxcrxAS6yy57Nq9mRXl70sOaEBH-ujJzRI_5d9A=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn24TT6ZtA4v76fgaDZ9NEet7NyXLqBe0Ml4DD830wKBoDOK6UmKoOuw9bpABUT5AoS5brq8LRYp2S8tnbw7tjZa7CPGqlBGmoS6lOuHNrIAoAMqz9CgbMCvp4Vpl76GHmNgTOheledqBdte=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3Huxwj6kOeq-OnV6YTVm4DuAHjwC3LDizsDBXHEJESPqO3fwnqqWu_03DN9HfillBxZVnO8w4pri7XW6V0Z_4hyWsOKmT_fiCgTFpuvR0rY7OektwvsqcLuSio0QPhSvgsUXX9Np9C7CE9=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","Esra Roida Sirait","109504992940946875685","5",,"2026-05-19T16:09:10.234Z",,"false","0","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","Rizal Fahmi","108694075934780678197","5",,"2026-05-19T11:07:35.085Z",,"true","0","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","Abdul Hafiz","113004820197315329670","5",,"2026-05-19T09:33:07.902Z",,"true","0","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","Gusti Alfian","104888274024944639206","5",,"2026-05-19T09:22:44.556Z",,"true","0","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","Sinta Laila","117987991518383246032","4","Tempatnya sejuk banget
Banyak toilet, cocok untuk healing
Hanya saja di di bagian tertentu banyak lalat mungkin karena tempatnya lembab","2026-05-19T09:18:22.763Z","id","true","0","29","https://lh3.googleusercontent.com/grass-cs/ANxoTn3no-JZLY1Iv78OvKoxj8qn1bpp4AkLiuydWQU-LdypR1PYG_MKLr_reL0fL74MoGlZnzbI5mvlSofemwRM8TuHLEwrEWNX5EsaQU3OliuC4-wcC2KEaOfRsAomP-S_XE_Z4ERmC9kkFIY=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1k9Cpm7n2re1F938qm_j8FFEDoYsSuSmo7ILRbyYuLJ6AyvIEyGCbFSZQnfPUoVj83QzgP0A4WV8rgt9Qp7T2nedQVfVPWkmNAcmn-LShGmBusTl1_WCnAHJ2bSaI51U5q45MAUSUK2f62=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0WYBjBrofSBNt4swJCOaubXVBrTbeQXeGhOId5AkHuxJnPpqKY0x0_VLI8Ytqve8XGXeFTvlAH7zpszDrpO-xy8NQiZv93TC47H0b_pILsIdTOQjtBQ6i58zM83TQ_q7B9O8WxppvlwiIo=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2VAr6tSZkmGQ9xurzSLnfCDlMc0RN4NitDhaprJSk2isTHmCYGEPvRWP72_A46sRo1wHeRjhX3Dk54SzqJ12N2-JUEU43v5a9Hv02qdZRGgcqCzZ6W_1XA8YQ8eZENWRXaO-pMISVyKxG5=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn38J_kvgu_puSK4bfJuWNeTp_HlsLzJ-cXAIZfp4cA4Yb5l3TxAD9T5VKkQovHBPA2QfpB6JhFEqHRhhot311dGjCZ6GcBW8eJ8f8iMkVzVW_9taRGxSY-AgdCZ9rUthbufX5dvEe5vrzPA=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3bCgOyq3taoFgJKqjZ4iDzXsKPhJ3n0piqgQhxIoWKHx43qU9KxFSIgNq_wbA-Q-_IwV-SkwGYTHSgO6i1JNw3URP9l7MuhSr7COm_TJt3NmZOk2byqSchiVLu-Bx7wtDPGhyMZ91PYLI=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","Liliana Sim","101316478755524975715","5","Tempatnya nyaman dan interaktif","2026-05-19T02:02:09.730Z","id","true","0","10","https://lh3.googleusercontent.com/grass-cs/ANxoTn2fRWeW195vfY93g5x4I4At8ggsi8uLZNheSBOmXTCCPqgr7Ps1ZBGmPXrr2hiYGsB4Nt9lSnQf1jPJ4ARXSyxi66SpjolC0sHkPvI_is21w54Nqn0XktboOjcNtLuJc_oneSJlgoJqDn8=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1Yj3_0k_bSzBlVsLxAUb3_qdF9z3Z2IsqpXsMRCYGBsUAq0N8S0y_7BUFEwhZi3SnilO_OruosL8x-aLMqQdavcoHlogGQjanT-axEqHv8wIEkchcjt9Tysq1fnQTyPnbgo57YenpC0XGj=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","nandnag ajh06","111542008593927391068","5","paling enak buat healing gapernah gagal , asal jangan pas weekend aja👍🏻🫢","2026-05-19T00:27:28.924Z","id","false","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","Lusi Avissa","102738576417318745657","5",,"2026-05-18T12:23:57.558Z",,"false","0","3","https://lh3.googleusercontent.com/grass-cs/ANxoTn1SBfnntAnIHpKQVo0VlP6_K9Gj5X7pLoSMvAVi0dOtnQ_ipzS0wrEb5sHajxv-7VPKJEkBSMgin1oiB7uYOfwpjT4c_HYDsrbXw3udW39ENerpsoFPacSZetwLRUfluyT7IxGghufHBmOt=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2-aTZ8RmC7jrPLJUCGpkIk72co15d6Ne_OATCwyHRio3FkBHTmC3oJcXqw8v9ilGZjnk_JXopyxjzegKH6P_hnOy2lMkJxuqcl8dDysZLMzkK-1KLkq-06biR0amUSeyOWBpIuDeFBCZA=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0Ip-e7ruxIxH2d_m8Ce_fCxaOlqrI3LkXpJVbRKoasH_a36ur5zl3a5CI_s1KQ_3WoWHiVJ7kd3hJLYuOD3lck2AcRgB7U-nsdc8NhvZhUABMvjv66Yc31qK9swZW7c_MjxEIgxR6APbp4=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","andi bahtiar","113302325102946981158","5",,"2026-05-18T07:10:59.277Z",,"false","0","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","jeck Own","112684902574112612956","5",,"2026-05-18T00:31:34.302Z",,"true","0","24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","Leni Yuliani","111034331649904897288","5",,"2026-05-17T12:09:59.430Z",,"true","0","12","https://lh3.googleusercontent.com/grass-cs/ANxoTn2VS35aHwgW2xLc66tgH4YuivM3umC54pSHqfvMYPm7wlE6YWCRJSXhmfY4sJCJMDjQJz-XkO4UtqxuzK31oP2NMfDQ7oAc2B9l94b7626-8SiCHv8txFkeg6irdly2_NZovTGFbODQX2O4=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn34SXNf8Eq7lGNg6ldzKGwutLa6r99_baWH6lXAsaocjj2lP3zLPMLJKG2q9-2CTxYnCUcsSkCcklonWUyU76KgWAi2tLtzjGF6_KliRxXBMdPNWkVhPEWfhzAEBW7-DabbWyorlxQEk-7d=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","Rachel Wopken","112036213449505178194","2","Came far away from The Netherlands with my husband and had a thought that we would see a lot of orchids but really disappointed because we only saw not more than 10 orchids.
The maintaince of orchid house in Kebun Raya Bogor is much better than here. 🫠
It's just not worth it to came here for orchids. We didn't make any single photos of orchids. So we only came for playing mini golf and walking around the pine forest. Yet, if you want to enjoy pine forest, it will be paid off.","2026-05-17T05:42:14.583Z","en","false","0","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Nu Art Studio","Raihan Muhammad Maliki","100344177851870713816","5",,"2025-08-10T13:42:05.145Z",,"false","0","0","https://lh3.googleusercontent.com/grass-cs/ANxoTn2o9S2srbQehvHSHnHO8yzQJySPAm3Ui50FHlVhZ4gAltQovC8WW2xfCYXhCbyijTDWbzBLV6lzaZUR4iPGDBgIHM-lQl1wVJisYjs3h-Nar5f9EwxblJ6brn7paMFU2Ro-8zSgLw8x1ITv=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1WkdpbeX7L0BlIqLEsDnVmWN6QLuygPkfJM2pgYtjAt8tHelaRASx-zc-RtRiQQOZhJbn0mFRInZ1EfBe4bN5ivv3-dYAPhtPjV_2x-zmZ6Rim7mLuWpU3HqzfxgB_IcFGBw_9Yh1QIJ8=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3j-syAONGrI36EyOIxlGX2lnnrOZI8ZyYiJBSIvqEYawXzX0tSWPyisX0-C5MuaE4E88Ddp74_qsZQCPRrWBNDg-gYaq4JO9TkNP-PBdbpg5vsV0e0RiZdU1XNloD6sjW08S9aPGhJ2z9O=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn20N1prBd-m8OlY0ywZ9v6jgJS85ZCLzntIxUGe-USIkHDskBgK_KdZgJLLqJgAS2NMBz-S_v2889IXpslc-74G6chR0dUKzwwp99zKY-erqKXjMPJfYgVuORuR_bdEVPaA-uX39Ey-ZmFS=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3oEkkRJZgJgMONTPTZsvpDalfTqUvkmajUrfbaSUcN-sFLrmVRLmd2RB0vu4Z-xlgiqhDhfJEYyL2TTK9kOuXS_FrLCIHyFcvhzDDHZixyWmYqNqxCQwNoeifkJxnbbtLLVHr4YKDTqYGs=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3-9rH1uVEHgexr1Wx6zeh6dH-o2phCuAUpcZsm8YsOJ2GbG_fsI-CFExN8rk8WVAWBWXKw_xUOHtD3SI1NYce87L97TVsosXiJ_rhY5wIIu3ppGEO0mwWROsMZVPUOqY4K3Jk56LKh5Qco=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0Nstx_08_KQHkc0JQlvvG5hkykjo18qAmNfv-69Q4JErlniDyxXKqefN0WCRXHxUhIZYZ0e7iAUJ-QlK8uRr96nq14FtravmuKvhveDxLc42fTsGSRY8fQbf4s_BfYU7ncVV4Dr794FYuT=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0voGADS7KTmkWfie6wWF_QXo6izWBuBstXTw7OJoDRcsRprETqdCILoQgnUyScpn7Z8oXQctXsjieW9KLesXitdmQUiCRyYZ7ivCS2RSyWihaQmL1Sg9u9NGqCLCff5hR_qdeEFrb257Nq=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0iIT0HjBtWOExc-oxWuXWUCJRw76CMSx0BuvOfI1wiGQ7SJjnxajtZSJel3nPR6lJpR027MfX-AXyewG464kKf9DPQjXi-svJbnQxFSwEhpLQo7YvhJzyZpRcEp65tB_3-hfb5I225IVu9=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0JYzkMZN-bTUx7zgV6IpstXqMbMGbXElXd2B08od4Sr1LG_sTtmAnOdAhKLkcLWaEB44zX08vkOPQ35LYOFMCVCqpz5iesA1r7jHb15mnVXU-jm2shNCeodQrMnsoaDlPjzyC3W73Tlgac=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Yaman Sulaeman","108666864640657012680","5",,"2025-08-08T08:17:02.803Z",,"false","0","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","M. Joko Saputra","110432332760989637537","5","Tempat yg bagus penuh dengan karya yg artistik","2025-08-06T16:32:42.161Z","id","true","0","6","https://lh3.googleusercontent.com/grass-cs/ANxoTn2S1ESwlksaZIXClk9dmNsx4F30xqbfOAHknBrJySh9h6NtXvSz22jxMcOoAQHOf8wYdPo0_QjidYTtqgOWgTBoyb97BMU2lww-j7snOmvO4bv42Mev5x7LnABb7Z9tZfzeIcCwhQVNzOQK=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Faris Adrian N","104432993289275800094","5","Keren karya seninya, terbuat dari tembaga.
Dengan harga 50rb, worth to try","2025-08-06T15:48:49.310Z","id","true","0","16","https://lh3.googleusercontent.com/grass-cs/ANxoTn1tEt_zWA6pQTAShYH1S_M8wholaBG5FJZPLSyEu5ishY6GyEn8wrHOc3AuS8sK2bLGYy84QuV1wj7czC7DpkWsE5iOqxgb9Ndjn4pn1t4e9oDbNu4VayngsnoHjBCtObTRcQ0M=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1EMpMBT3M7xJooU8FB9zu3vuVlNXFkzY5HIfI0sSO3DW7RPmdkPDa9OBAI58dVnLAKabLtrd--56uF37gYtt1t74ZFtz7q1r4sVDcYu8Va4IyJSSZXbCV28zZj_cTjTgoCkoJSEg=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Fitri","103236572578474740908","5",,"2025-08-04T05:59:46.574Z",,"false","0","3","https://lh3.googleusercontent.com/grass-cs/ANxoTn3v8aHcrpmM0Esuqt6CxOkbG1CUNrZLcmziGBh4kjqbs8HwcqffvVnhE70f4xcyxb_EzpyOC9Vkup_rtWuLdBnSLBbjXfbVvSsc3aDB06uz_f9TN6T18b1romgtqjpz3sLrftThulqtysE=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Sarah Mustari","118141337273420797336","5","Suka seni nyaa ❤","2025-08-04T03:48:08.189Z","id","true","0","26","https://lh3.googleusercontent.com/grass-cs/ANxoTn2ketWo08Az-a3htpoZryASx3fNOR_C7eGhJrr3R1iiJXJDZURB4z4S7k3ly8Yfdb3dSyN0uuzCepMnRDu5f3B0VE1lEfbf6wdtLH2MloafMIJTyEU7O6OU_TEklaAbcYhHeQXQ6uV4LK4O=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2U_wNqdyaRIHBTOnSqA_lXEueVYO2R4Q0AD4JzPObtcMAFYjUCEALr9Lgn8fVtQ_QWwpOIoqGsLEP5m9ffnuJNRvqud_uSQfMtV0uN221z3ILoQtTwsUwiBjwwLPN9k4FfxD5MfT9n-7ro=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1TcQWDT_fAsDgQm58AdQzwNMfInKDGXJvIjEj44OKPZ6aL6IKkOL4BJzepTb03waD5HN7ff245aWWUofQo690sOpBH0DOyp4SXHh5Gh2jD8jH_-AxN7e-bYtOFfqIxRpmRtZUugeTHtadY=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Charlos Lgaol","107886245784201341195","5","overal lumayan bagus,, saran dteng selasa-jumat buat yang pelajar/mahasiswa.., dapet diskon 50%.. buat foto2 juga oke sih tempatnya. Semoga berkembang lagi..","2025-08-03T18:17:36.864Z","id","true","0","28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Peony Peony","116080901633231441145","4","Musola dan mukenanya kotor kayak yg jarang dibersihkan","2025-08-03T12:17:10.622Z","id","false","0","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Diana Padyastuti","105703105633301786836","5","A beautiful place to see the art instalation","2025-08-02T06:19:24.447Z","en","true","0","192",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Dwi Kusbiantoro","108825283843563430075","5",,"2025-07-29T08:47:12.501Z",,"true","0","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Hasya Hanifan Indra Putra","110188819437742524825","5",,"2025-07-29T08:26:54.695Z",,"true","0","40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Johan Joe","105088486821172443030","5",,"2025-07-27T23:29:55.904Z",,"true","0","33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Katie Daugherty","104412747472776077040","5","Beautiful sculptures, peaceful atmosphere, and fun events!","2025-07-26T09:03:37.713Z","en","true","0","19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Rohmat Hidayat","109360023712252522286","5",,"2025-07-22T16:22:36.739Z",,"true","0","61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Zaffire Elhazza","110736009460890450964","5","NuArt Sculpture Park is a contemporary art space in Bandung, Indonesia, that combines art, culture, and nature. It was founded by sculptor Nyoman Nuarta and features his works alongside other contemporary art pieces. The park aims to promote cultural development through art exhibitions, workshops, and educational programs.","2025-07-21T11:34:34.188Z","en","true","0","138","https://lh3.googleusercontent.com/grass-cs/ANxoTn3fXP__sES9CLPp12xFWohVkgCoJYUMVLZKmE-Z7ivtAyaUl46k7XMKL71sezzUwyptQmN3UNYKdOpVj6jhuhfbsAu52tvCRSOTjlkxh1mkUeKL9BDXsQGNf_OXxlPEtPenpDDR1qlhANA=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1rsIJ-TLw8y23QkKAwf-Cit38rSdvlSUQX7UUtEAl2UlEKheqqblUlTfvRs93hIVrARZDDctkrvV2prq-it1_C3yvNA4CBFH1eZ-tztxGryLq1iIH9xRzjz_9JVDfEV0v-w03N2e3weQKc=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0qX2GkPr_QtB6wQhanKX3QeNuh6c8yv3H4DSYmbvDEry4qFI3UfSjs9GWcO7yzESfrkHJmsS4Wwlv8s7w2ap0yNtWYngvpkP-_Wd-Kiih0fnzUSr5vZGAJLKQyuFNexIaQ5WEoKePboFCw=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
