penginapan_id,name,property_type,latitude,longitude,region_bucket,overall_rating,reviews,price_lowest,price_display,amenities,primary_image_url,link,data_quality_score,data_quality_label,hotel_review_count_analyzed,hotel_adjusted_sentiment_score,hotel_adjusted_sentiment_label,hotel_review_confidence_label,capacity_min_estimated,capacity_max_estimated,capacity_confidence,refined_detail_listing_group,refined_detail_listing_action,refined_price_status,refined_price_action,refined_low_quality_status,refined_low_quality_action,attention_level,attention_reasons,same_name_count_in_dataset,listing_policy_status,listing_policy_action,listing_policy_reason,primary_ranking_allowed,secondary_ranking_allowed,manual_validation_needed,manual_validation_topic,validator_priority,validator_question,allowed_manual_decisions,suggested_default_decision,manual_decision,manual_note
LODGE-01461,Jatinangor Apartment near ITB,apartment,-6.9364,107.7651,kota_bandung,,,163279.0,Rp 163.279,Balkon; Gym; Kolam renang di dalam ruangan; Dapur; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/64342472/0/3a12d1e9553daf98a65a54f19a80514c.jpg?ce=0,https://www.agoda.com/jatinangor-apartment-near-itb/hotel/bandung-id.html,0.8,high,0,,Belum tersedia,missing_review_confidence,2,4,low_capacity_confidence,,,,,,,medium,missing_rating_or_reviews|missing_any_sentiment|capacity_low_confidence_for_unit_property,1,secondary_apartment_property,secondary_only,"apartemen diposisikan sebagai opsi pendukung, bukan pilihan utama",False,True,False,,,,,,,
LODGE-01463,Mekarwangi M Square Apartement by Imah Amih,apartment,-6.956,107.593,kota_bandung,,,405770.0,Rp 405.770,Balkon; Elevator; Gym; Dapur; Kolam renang luar; Parkir berbayar,https://pix8.agoda.net/hotelImages/64465640/0/bf1c693088be569efb506e1b3d51e96d.jpg?ce=0,https://www.agoda.com/mekarwangi-m-square-apartement-by-imah-amih/hotel/bandung-id.html,0.8,high,0,,Belum tersedia,missing_review_confidence,2,4,low_capacity_confidence,,,,,,,medium,missing_rating_or_reviews|missing_any_sentiment|capacity_low_confidence_for_unit_property,1,secondary_apartment_property,secondary_only,"apartemen diposisikan sebagai opsi pendukung, bukan pilihan utama",False,True,False,,,,,,,
LODGE-01464,Modern Designed 2BR at Suites @Metro Apartment By Travelio,apartment,-6.9379,107.6592,kota_bandung,,,483799.0,Rp 483.799,Ber-AC; Dapur; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzDMhmppqfKnhkRZbqgQReGOLTv30WChHlI2n8B-T_ezks7blFKJx7qzP_JQAJ-JH41bxwPS3weST1L7kj_jQvaBN42ylGHiBiSmX31BT6A==.jpg,https://www.booking.com/hotel/id/modern-designed-2br-at-suites-metro-apartment-by-travelio.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12256381&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12256381_grp-1_gendate-20260524,0.8,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01469,One Bedroom Apartement,apartment,-6.906,107.6048,kota_bandung,,,277450.0,Rp 277.450,Ber-AC; TV Kabel,https://pix8.agoda.net/hotelImages/55987275/0/5964159645116363c3f90c3a49ce7388.jpg?ce=0&s=312x,https://www.bluepillow.com/search/67a23c39905c444f2d06e38b?dest=ago&cat=Vacation+rental+(other)&lat=-6.90598&lng=107.60475&language=en,0.8,high,9,0.5781324451819275,Positif,medium_review_confidence,1,2,high_capacity_confidence,,,,,,,low,missing_rating_or_reviews,1,secondary_apartment_property,secondary_only,"apartemen diposisikan sebagai opsi pendukung, bukan pilihan utama",False,True,False,,,,,,,
LODGE-01470,Private and Spacious Studio Room at Skyland City Jatinangor By Travelio,apartment,-6.9327,107.7797,kota_bandung,,,445600.0,Rp 445.600,Ber-AC; Elevator; Dapur; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxZmjKs2Gd8Yw75TUAnmDpWldKq4WsJeLjoICl7gSd1NKiu88z_C7oeI--9KLw1zuE-KEzWWYluR1DrDbaQlFJKH-JlqGvCn78bZ6VVFDOQ==.jpg,https://www.booking.com/hotel/id/private-and-spacious-studio-room-at-skyland-city-jatinangor-by-travelio.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12251030&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12251030_grp-2_gendate-20260524,0.8,high,0,,Belum tersedia,missing_review_confidence,1,2,medium_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01476,Relaxing 1BR at Apartment at Newton Residence Bandung By Travelio,apartment,-6.9502,107.6363,kota_bandung,,,494303.0,Rp 494.303,Ber-AC; Dapur; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzK1YUaSNOpLIJvQljc59DhykwVpnxoes96Bt6ui8pmwORSvWUEJjA3Hg8Czt98dazm5zYlO453_MMKm5shmoT7WxVFDHU4H6XH8fvQNZLQ==.jpg,https://www.booking.com/hotel/id/relaxing-1br-at-apartment-at-newton-residence-bandung-by-travelio.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12256344&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12256344_grp-0_gendate-20260524,0.8,high,0,,Belum tersedia,missing_review_confidence,1,2,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing,2,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01477,Relaxing 1BR at Apartment at Newton Residence Bandung By Travelio,apartment,-6.9502,107.6363,kota_bandung,3.95,10.0,,,Bebas asap rokok,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Z2KqGuysw31oNFzitRtt85hXTsSH9LZa7uz-FHIWh-KqQMQNhrqzKGlvhJTF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sGo49Qn31qiMVOoIxofR_2o8VcZA3AAhCPReYBoJ8vY2Gq2593GaA4qYOYdDb2nQda_hJpkwx3IWtqItHLkiogs674aTUYVh29f9Ay-Gaa2o5Fy1jWjSbAbg9Rek7UDFQ-xNePltJaDWrUUZGpVzU593DfQmH-0ucR-v3-vq8m2A,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D7766152%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,0.8,high,0,,Belum tersedia,missing_review_confidence,1,2,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,medium,missing_price|looks_like_detail_or_unit_listing,2,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01478,Relaxing 2BR Apartment @Buah Batu Park By Travelio,apartment,-6.9636,107.6361,kota_bandung,,,612993.0,Rp 612.993,Elevator; Dapur; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/13586290/0/7e64923c98e9f7cbc92a63fc63b04c69.jpeg?ce=0,https://www.agoda.com/relaxing-2br-apartment-at-buah-batu-park-by-travelio/hotel/bandung-id.html,0.8,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01479,Relaxing 2BR Apartment at Buah Batu Park By Travelio,apartment,-6.9624,107.636,kota_bandung,,,575448.0,Rp 575.448,Ber-AC; Elevator; Dapur; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxYBom_WJfKuw4NN4EcdW13s5q4fFH3plcqgpKokHhGArrgcF1HYD2SjS0iw4JeHRSZZyDj435LyzOzkgQvzPW58_R721fQuSyG2fbgN-dg==.jpg,https://www.booking.com/hotel/id/relaxing-2br-apartment-at-buah-batu-park-by-travelio.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-6331053&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-6331053_grp-1_gendate-20260524,0.8,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing,2,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01483,Spacious 2BR at Buah Batu Park Near Telkom University By Travelio,apartment,-6.9626,107.6358,kota_bandung,,,534303.0,Rp 534.303,Ber-AC; Dapur; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzEWhQlddqNPm3OAcgIb4ZjPzua9yqozPa2aJQSY70s-d194d76c9chCxOked_8Q5WPhO3ivGWCmHELRu3d8e307viigThII-d9JYVULm4Q==.jpg,https://www.booking.com/hotel/id/spacious-2br-at-buah-batu-park-near-telkom-university-by-travelio.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12250764&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12250764_grp-0_gendate-20260524,0.8,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01484,Spacious Studio Apartment at Jarrdin Cihampelas By Travelio,apartment,-6.8925,107.6044,kota_bandung,,,428800.0,Rp 428.800,Ber-AC; Elevator; Dapur; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzLu6ZionCj36HOSrncpENlnC0WcGXB4q3NARif2fXyJKMIEZN5lwZlj6IDogeZIjFSt6qqXl7707InmZRN30uoKDBXqDHxQwLBr0-Fmt4w==.jpg,https://www.booking.com/hotel/id/spacious-studio-apartment-at-jarrdin-cihampelas-by-travelio.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12245242&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12245242_grp-2_gendate-20260524,0.8,high,0,,Belum tersedia,missing_review_confidence,1,2,medium_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01485,Spacious Studio Jarrdin Cihampelas Apt By Travelio,apartment,-6.8925,107.605,kota_bandung,,,351206.0,Rp 351.206,Elevator; Dapur; Kolam renang luar; Parkir berbayar; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/27819987/0/c53d300271b04ef10ab153a241edcf4a.jpeg?ce=0,https://www.agoda.com/spacious-studio-apartment-at-jarrdin-cihampelas-by-travelio/hotel/bandung-id.html,0.8,high,0,,Belum tersedia,missing_review_confidence,1,2,medium_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01486,Spacious Studio Mekarwangi Square Apt By Travelio,apartment,-6.9551,107.5933,kota_bandung,,,360008.0,Rp 360.008,Ber-AC; Dapur; Bebas asap rokok; TV Kabel; Mesin cuci; Dapat diakses pengguna kursi roda; Parkir gratis; Wi-Fi gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/572649323.jpg?k=ce1b28cc031b11dd931d3131a46502060e27276ac0b9c171024f056cf599b605&o=&s=312x,https://www.bluepillow.com/search/62de8cdcde4e4eebed159770?dest=ago&cat=Vacation+rental+(other)&lat=-6.95511&lng=107.59326&language=en,0.8,high,25,0.3246409641595364,Positif,high_review_confidence,1,2,medium_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,medium,missing_rating_or_reviews|looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
